song_id,song_name,song_lyric,senti_tag
2266516,녹화된 테잎을 감듯이,"못믿겠어 헤어지잔 너의 말
왜 이러는데 내게 왜 이러는데
만우절도 아닌데 왜 거짓말을 해
무슨 농담하는 거야
뭐라도 찍고 있는 거야
지금 누가 보고 있다면
내 이별을 보고 있다면
거짓말이라 해줘
결국 마지막에 잘될 거라고
드라마의 한 장면처럼
녹화된 테잎을 감듯이
처음으로 다시
우리 사랑했던 그때로
돌아갈 거라고

지나가는 아무라도 붙잡고
묻고만 싶어
지금 날 속이냐고
카메라를 찾아서
내게 보여주며
웃을 것만 같은데
이게 다 정말인가 봐
지금 누가 보고 있다면
내 이별을 보고 있다면
거짓말이라 해줘
결국 마지막에 잘될 거라고
드라마의 한 장면처럼
녹화된 테잎을 감듯이
처음으로 다시
우리 사랑했던 그때로
돌아갈 수 없단 걸 알아
모두 정말인 것도 알아
이렇게 가슴이 아프고
내 눈물도 너무 짜니까
하지만 하늘이 있다면
정말로 날 보고 있다면
앞으로 감아줘
녹화된 테잎을 감듯이",슬픔
4420980,지난 날,"지난 옛일 모두 기쁨이라고
하면서도
아픈 기억 찾아 헤메이는 건
왜일까
가슴 깊이 남은 건
때늦은 후회
덧없는 듯 쓴웃음으로
지나온 날들을 돌아보네
예전처럼 돌이킬 순 없다고
하면서도
문득문득 흐뭇함에 젖는 건
왜일까
그대로 그 나름대로
의미가 있어
세상 사람 얘기하듯이
옛 추억이란 아름다운 것
다시 못 올 지난날을
난 꾸밈없이
영원히 간직하리
그리움을 가득 안은 채
가버린 지난날
잊지 못할 그 추억 속에
난 우리들의 미래를 비춰보리
하루하루 더욱 새로웁게
그대와 나의 지난날
언제 어디
누가 이유라는 탓하면 뭘해
잘 했었건 못했었건 간에
그대로 그 나름대로
의미가 있어
세상 사람 얘기하듯이
옛 추억이란 아름다운 것
다시 못 올 지난날을
난 꾸밈없이
영원히 간직하리
아쉬움을 가득 안은 채
가버린 지난날
잊지 못할 그 추억 속에
난 우리들의 미래를 비춰보리
하루하루 더욱 새로웁게
그대와 나의 지난날
생각 없이 헛되이 지낸다고
하지 말아요
그렇다고 변하는 것은
아닐 테니까
지난날 다시 못 올 지난날을
난 꾸밈없이
영원히 간직하리
그리움을 가득 안은 채
가버린 지난날
잊지 못할 그 추억 속에
난 우리들의 미래를 비춰보리
하루하루 더욱 새로웁게
그대와 나의 지난날
다시 못 올 지난날을
난 꾸밈없이
영원히 간직하리
아쉬움을 가득 안은 채
가버린 지난날
잊지 못할 그 추억 속에
난 우리들의 미래를 비춰보리",슬픔
105699,송인,"세상엔 많은 사람이 있는 걸 알아 
하지만 너를 대신 해줄 수 없는 걸 알아 
이 세상에서 한 사람만 사랑하길 
그 역시 나이기를 원했던 니 맘 다 알아 
널 알고 있어 아무 말 하지마 
야위어 가는 너의 얼굴을 보면서 
눈물만 흘리는 나를 이해해줘 
얼마 후에 너를 먼저 보낼 
마지막 내 부탁을 들어줄 수 있니 
그곳엔 너와 함께 할 내가 없을테니 
조금만 참고 기다려주길 바래 
견딜 수 없을거라고 생각해 
널 따라 내가 갈거란 사실을 알면서 
화만 내려는 너의 맘을 알아 
얼마 후에 너를 먼저 보낼 
마지막 내 부탁을 들어줄 수 있니 
그곳엔 너와 함께 할 내가 없을테니 
조금만 참고 기다려주길 바래 
자신 없어 널 대신 사랑할 
사람을 만나야 하는게 난 두려워 
내 곁에 있는 그날까지 맘에 없는 말 
제발 하지마 나의 뜻대로 할게",슬픔
27598,Reason,"내게 뒤돌아서지 말아요
나의 눈을 보아요
온세상 하얗던 그때의 약속 잊었나요
왜 날 포기하려고 하죠
그댄 그게 쉽나요
내게는 이렇게 어려운 일인 건가요
처음부터 우리는 시작되어선 안되는 사랑이라고
눈물섞인 애원이 더욱 그대를 놓을수가 없네요
내게서 그대는 사라져선 안되는 
빛이었음을 아나요
그대가 떠나면 나의 모든세상도 사라진다는걸 
잊지는 말아요
숨을 쉬고 싶어요 그대 사랑안에서

그대 생각만으로 웃음이 나요
나에게 힘이 되어요
그대 생각만으로 눈물이 나요
모든것이 두려워
내게서 그대는 사라져선 안되는 
빛이었음을 아나요
그대가 떠나면 나의 모든 세상도 사라진다는걸 
잊지는 말아요
숨을 쉬고 싶어요 그대 사랑안에서",슬픔
32142776,기억의 풍경 위에 그대가 서 있다,"기억의 풍경 위에 그대가 서 있다
너무나 따스했던 그대가 서 있다
손에 닿을 듯 선명한데
바람에 날려 스쳐 간다
부를 수도 들을 수도 없이
멀리 여기에 서 있다
내게 쓰여진 그대의 온기는
여전한데 우린
마주칠 수가 없다
기억의 풍경 위에
그대가 서 있다
물끄러미 또 바라보다
눈물만 삼켜낸다
손에 닿을 듯 선명한데
바람에 날려 스쳐 간다
부를 수도 들을 수도 없이
멀리 여기에 서 있다
내게 쓰여진 그대의 온기는
여전한데 우린
마주칠 수가 없다
같은 하늘 아래 우린
다른 꿈을 꾸고 있구나
붙잡을수록 멀어지는
계절의 끝에 그댈 본다
지울 수도 지킬 수도 없는
내 맘은 널 부른다
거짓말처럼 그대의 숨결은
여전한데 우린
마주칠 수가 없다
맞닿을 수가 없다",슬픔
32316819,비 (Vocal 기다온),"이렇게 네 옆을 스쳐가고
한걸음 두걸음 멀어지고
괜찮은 척 다 잊은척
아무렇지 않은 듯
우린 정말 끝인거니
빗물에 계절이 쓸려가면
홀가분할거라 생각했었어
괜찮은 척 다 잊은척
아무리 애를 써도
나는 괜찮지가 않아
비가 내려 기다려도 그치지 않아
우산처럼 나를 지켜주던 그대가
이젠 부서져 조각이 나
온세상이 무너져 아파
빗물처럼 눈물이 흘러
비오면 네가 또 생각날까
이 노랠 들으면 생각날까봐
괜찮은 척 다 잊은 척
아무리 피해 봐도
나도 어쩔 수 없나봐
비가 내려 기다려도 그치지 않아
우산처럼 나를 지켜주던 그대가
이젠 부서져 조각이 나
온세상이 무너져 아파
빗물처럼 눈물이
내 두볼을 타고
내 발끝 아래 떨어지는 비
이 비를 보면 너도 조금은
내 생각을 할까
내 마음을 알까
괜한 자존심 버리면
연락하면 안될까
비가 내려 기다려도 그치지 않아
우산처럼 나를 지켜주던 그대가
이젠 부서져 조각이 나
온세상이 무너져
눈물처럼 빗물이
빗물처럼 눈물이 흘러",슬픔
3768715,Lead Me,"s.i.s.t.t.a.r  my love is going to far  
I know you already know  
and I don't wanna let go  
and if you want me  
then come and get me  
I know you want this SISTAR  
baby come and lead me  
오늘 밤 단 둘이 날 데려가 줘요  
baby pick me ah ah  
너만이 complete me  
사랑스런 my honey  
당신만이 날, 날 혼낼 수 있죠  
돌아보면 자꾸 생각이 나  
이게 사랑일까 덜컥 겁부터 나  
티가 나게 니가 너무 좋아  
친구들이 놀려대도 la la la la  
너 꼼짝마 baby 
너 내게 이리와 와 
내 친구 효린이는 그만 쳐다봐 쳐다봐 
bring me up up up up 
오직 나만 데려가  
bring me up up up up  
너를 기대고 싶어  
my love my love 
my heart my heart 
오늘 하루만 나와 함께 있어줄래  
baby come and lead me  
오늘 밤 단 둘이 날 데려가 줘요  
baby pick me ah ah  
너만이 complete me  
사랑스런 my honey  
당신만이 날 날 혼낼 수 있죠  
one 내게만 하는 말투 
two 너만이 쓰는 향수 
and three four 
더 셀 수 도 없는 이유 
and every day I need you boo 
and every night I missing you 
이런 내게 나도 놀라 la la la la 
그대가 원하면 앞에서 랩도 해 
라면도 못 끓이는 내가 밥도 해 
지금 꿈이라도 너무나 좋아 
오빠야 라면 나는 그냥 다 좋아 
my love my love
my heart my heart
오늘 하루만 나와 함께 있어줄래 
baby come and lead me 
오늘 밤 단 둘이 날 데려가 줘요 
baby pick me ah ah 
너만이 complete me 
사랑스런 my honey 
당신만이 날 날 혼낼 수 있죠 
baby it's alright 
못 이긴 척 그대 손을 잡아줄게 
오늘 이 밤에 나에 입술 위에 
살며시 kiss 해줘 
baby come and lead me 
오늘 밤 단 둘이 날 데려가 줘요 
baby pick me ah ah 
너만이 complete me 
사랑스런 my honey 
당신만이 날 날 혼낼 수 있죠 
So baby Come lead me Hold me 
Control me 
Oh baby baby love me 
hug me kiss me 
So baby Complete me Hold me 
Control me 
Oh baby baby love me 
hug me kiss me",슬픔
8104508,흔적 (Inst.),"지워낼 수 없는 기억속에 스친 
너의 그 한마디 
가슴에 남아있다 
숨어도 널 알아버린 눈물이 
아직도 너를 찾고 있기에 
버티려고 애를 써도 
내 맘을 다녀가는 누군가 
날 어지럽게 해 
기억에 남긴 너의 숨결을 따라 
나는 널 찾아 헤매인다 
심장에 박힌 너의 눈빛 
두 눈에 맺힌 너의 미소 
생각에 적힌 너의 말투 
너의 향기도 
내가 못 다한 그 사랑도 
지워낼 수 없는 
기억속에 스친 너의 그 한마디 
가슴에 남아있다 
숨어도 널 알아버린 눈물이 
아직도 너를 찾고 있기에 
심장에 박힌 너의 눈빛 
두 눈에 맺힌 너의 미소 
생각에 적힌 너의 말투 
너의 향기도 
내가 못 다한 그 사랑도 
지워낼 수 없는 기억속에 
스친 너의 그 한마디 
가슴에 남아있다 
숨어도 널 알아버린 눈물이 
아직도 너를 찾고 있기에 
어둠 속을 헤매다 
갈 곳 잃는다 해도 
내겐 중요치 않아  
나의 가슴에 그토록 선명한 
흐려지지 않는 네가 있어 
지워낼 수 없는 
기억속에 스친 너의 그 한마디 
가슴에 남아있다 
숨어도 널 알아버린 눈물이 
아직도 너를 찾고 있기에 
아직도 너를 찾고 있기에",슬픔
32559844,나는 싫어,"시간이 조금 지난 후에
우리가 조금 괜찮아진 후에
꼭 한 번 보고 싶다는 말
나는 싫어
모르겠어
나는
잘 지내는 너의 소식도
별일 없이 지내는 내 모습도
더 이상 상관없는 우리가
나는 싫어
이렇게
잊혀지는 우리가
아니었잖아
나 혼자 했던 말 아니었잖아
기다렸다고
같이 있자고
우리 말했잖아
수많은 밤을
나를 원망하고
널 미워해
그렇게 위로해
그렇게 기도해
나는
아니었잖아
나 혼자 했던 말 아니었잖아
가지 말라고
같이 있자고
너도 말했잖아
수많은 밤을
나를 원망하고
널 미워해
그렇게 위로해
그렇게 기도해
또다시 다짐해봐도
아직도 여전히
너를 꿈꾸는
내가 싫어",슬픔
31025190,닮아,"집으로 가는 길 너와 걸을 때마다
네 얘기에 자꾸 웃음만 나와
쓸쓸한 날도 외로운 날도
한결같은 건 너와 나눈 이야기뿐
아득한 수많은 사람들 중 너와 나
그렇게 오랜 시간 지나온 깊은 밤
아무 말도 하지 않는다 해도
담담한 그 많은 사람들 중 널 만나
다르게 하룰 살아가며
나는 점점 널 닮아
하루의 끝에서 돌아본
너와의 여행길
다른 시간에서 서로를 찾아가
추억의 끝에선
마지막 한 발자국까지
너에게로 걸어가는 길
저 하늘에 모든 것들은
전부 각기
다른 이름들로 불린대 ay
이상해 분명
내 눈엔 저 떠다니는 게
네 얼굴과 닮아 보이는데 ye
이 세상 모든 것에
우리 대화가 붙어있는 듯
널 만나면 만나서
안 만나면 안 만나서
그리워 테잎 감아 나는 너만 담아
이제 내가 난지
너인지도 구분이 안가
아득한 수많은 사람들 중 너와 나
그렇게 오랜 시간 지나온 깊은 밤
아무 말도 하지 않는다 해도
담담한 낯선 길목에서 널 만나
그렇게 다른 길을 걸어가도
점점 널 닮아
하루의 끝에서 돌아본
너와의 여행길
다른 시간에서 서로를 찾아가
추억의 끝에선
마지막 한 발자국까지
너에게로 걸어가는 길
너무 걱정 말아 우리 지난 하루
그저 지나왔던 길 다시 걸어가면 돼
하루의 끝까지
너에게 기대온 추억들
같은 시간 속에 서로를 마주해
추억의 끝에선 처음 그 한 걸음마저
조금씩 더 점점 널 닮아",슬픔
1743046,Blue Bridge에서,"oh my lover
춤을 추는 피아노
아련한 그 멜로디
붉어진 두 눈에 눈물 흘러
그 곳에 함께 했던 멜로디
지금 어디인지 이 노래와
함께한 곳 어딘지
더는 알 수 없지만
니가 난 그리워져
거리마다 너를 찾아서
나의 사랑 너의 기억에
난 노래 부르네",슬픔
32146140,처음아침,"얼마나 기다려왔던 오늘이 왔어
넌 나의 품속에 살며시 안겨
얼마나 그려온 아침인지
얼마나 바래온 날인지
따뜻한 커피한잔에 내 맘을 담아
난 너를 일으켜 건네주었고
너에게 다가가 입맞춤하고
귓가에 하는 말 사랑해
오늘 같은 내 아침이
영원히 내 마음속에
변함없이 널 지켜줄거야
너와 함께면 난 모든걸
아무것도 바라지않아
내겐 넌 언제나 라랄라
사실 난 조금 불안해
영원한 건 없다고
남자는 다 똑같단 말 있잖아
하지만 난 널 믿을래
내가 사랑하는 너를
너만을 loving you
너만을 loving you
오늘 같은 내 아침이
영원히 내 마음속에
변함없이 널 지켜줄거야 oh
너와 함께면 난 모든걸
아무것도 바라지않아
내겐 넌 언제나
내겐 넌 언제나
내겐 넌 언제나 라랄라",슬픔
31046504,서태지 사랑 (Feat. Luckypink4ever),No lyric,화나요
79367,Take Two,"머저리 같은 니가
가슴 졸이든 뭐든 해봐
찔러봐 뭔가 힘 좀써봐
너의 가슴속을
생각할 수가 있게
그 지옥같은 곳에서
빠져 나오게 망쳤어
니가 미쳤어 이제 끝났어
무식 소리를 내
사실은 고백을 해야 할 시간
역시 좀 더 나은 화질의
디지탈 티비 티비 티비
못찾겠어 티비 티비 티비
사과에 꽂혀버린 색연필에겐
단지 저고리에 숨어버렸어
아마 결국 씨앗을 관통했을껄
아마 오래가지 않아
난 죽어버렸을껄
잊어버려 사실을
다시 소리지를
일이 있길 바라게
이건 정말 내생각이랑은
반대야 역시 좀더 후진
화질의 오래된 티비 티비 티비
못찾겠어 티비 티비 티비

깡통같은 자식들
내가 아무래도
그렇게 멍청할 것 같냐 내
마이크에 누가 껌을 붙여놨어
진짜 좀 더럽게 좀 굴지마
너의 맘대로 살아가도 돼
상관없어 그대로 썩어가도
널 누가 왜 너는
그냥 맞기만해 왜 왜
그냥 멋대로 돼

티비 티비 티비 못찾겠어
티비 티비 티비
티비 티비 티비 못찾겠어
티비 티비 티비",화나요
79369,Take Three,"이제까지 내가
안간힘을 써야 했던 건
많은 나날 속을 방황했던 건
어둠 속에 내가 묻혀
결국 후회 속에 죽기 위함이었나

난 어둠 속에 깨어 있어
난 어둠 속에 깨어 있어
죽기를 바라는 것처럼
너를 일으켜

어둠 속에 내가 묻혀
결국 후회 속에 죽기 위함이었나
난 어둠 속에 깨어 있어
난 어둠 속에 깨어 있어
죽기를 바라는 것처럼
너를 일으켜

이제까지 내가
안간힘을 써야 했던 건
많은 나날 속을 방황했던 건
어둠 속에 내가 묻혀
결국 후회 속에 죽기 위함이었나
난 어둠 속에 깨어 있어
난 어둠 속에 깨어 있어
난 어둠 속에 깨어 있어
난 어둠 속에 깨어 있어
난 어둠 속에 깨어 있어
난 어둠 속에 깨어 있어",화나요
79370,Take Four,"내가 말했었던건 천국은 아니였지 
네가 떠내려 왔던 거기서 사기 당한거야 
 
마음 속에도 없던 말들을 항상 너는 반복했어 
결코 너의 발언에 숨막혀 질식 당하기 전에 
 
착하면 좋겠어 타버린 종이처럼 
상대를 깨뜨리려 나보고는 꺼지라니 
 
사람을 캐는세상 머린 가난했지 
네가 겁에질려 있는 것처럼 끝이 나기 전에 
 
결국 아무리 소릴쳐봐도 시원하게 되진 않았어 
뭘까 생각해보는 사이에 쫓겨나면 안돼 
 
착하면 좋겠어 타버리는 종이처럼 
상대를 깨뜨리려 나보고는 꺼지라니 
 
맑으면 좋겠어 부서지는 가루처럼 넌 
조금만 멈춰서봐 진정으로 남기위해 -",화나요
33725775,낙하 (with 아이유),"말했잖아 언젠가
이런 날이 온다면
난 널 혼자 
내버려두지 않을 거라고
 
죄다 낭떠러지야, 봐
예상했던 것보다
더 아플지도 모르지만
 
내 손을 잡으면
하늘을 나는 정도 
그 이상도 느낄 수 있을 거야
 
눈 딱 감고 낙하- 하-
믿어 날 눈 딱 감고 낙하 
눈 딱 감고 낙하- 하-
믿어 날 눈 딱 감고 낙하 
 

초토화된 곳이든
뜨거운 불구덩이든
말했잖아 언젠가 그런 날에
나는 널 떠나지 않겠다고
 
죄다 낭떠러지야, 봐
예상했던 것보다
더 아플지도 모르지만
 
내 눈을 본다면
밤하늘의 별이 되는 
기분을 느낄 수 있을 거야
 
셋 하면 뛰어 낙하- 하-
핫 둘 셋 숨 딱 참고 낙하
셋 하면 뛰어 낙하- 하-
핫 둘 셋 숨 딱 참고 낙하




Ooh show how we love
보여주자 웃을 준비를 끝낸 그들에게
아무것도 우리를 망가뜨리지 못해


눈 딱 감고 낙하- 하-
믿어 날 눈 딱 감고 낙하
셋 하면 뛰어 낙하- 하-
핫 둘 셋 숨 딱 참고 낙하",화나요
30314784,밤편지,"이 밤 그날의 반딧불을
당신의 창 가까이 보낼게요
음 사랑한다는 말이에요
나 우리의 첫 입맞춤을 떠올려
그럼 언제든 눈을 감고
음 가장 먼 곳으로 가요
난 파도가 머물던
모래 위에 적힌 글씨처럼
그대가 멀리 사라져 버릴 것 같아
늘 그리워 그리워
여기 내 마음속에
모든 말을 다 꺼내어 줄 순 없지만
사랑한다는 말이에요
어떻게 나에게
그대란 행운이 온 걸까
지금 우리 함께 있다면 아
얼마나 좋을까요
난 파도가 머물던
모래 위에 적힌 글씨처럼
그대가 멀리 사라져 버릴 것 같아
또 그리워 더 그리워
나의 일기장 안에
모든 말을 다 꺼내어 줄 순 없지만
사랑한다는 말
이 밤 그날의 반딧불을 당신의
창 가까이 띄울게요
음 좋은 꿈 이길 바라요",화나요
30349593,사랑이 잘 (With 오혁),"미리 말할게 사과는 안 해
아무 말 없이 너 후회 안 해
다 관심 없잖아 친구야 뭐야
Oh you know what to do
피곤해 그만 오늘은 놔 줘
더 이상 반복하긴 싫어
또 다 내가 나빠
아마 그래 난 널 미워하나 봐
사랑이 잘 안 돼
떠올려 봐도
피부를 비비고 안아봐도 
입술을 맞춰도 참
생각대로 되지 않아
웃긴 것 같아
되돌려보려고 서로 모른 척해도
이제 와 우리가 어떻게
다시 사랑 같은 걸 하겠어
다섯 번째 미안하단 말이
이젠 너에게는 지겨운 건지
마지막일 거란 예감이 들어
Oh you know what to do
이건 내가 오늘 하루 종일
그린 저녁은 분명 아니야
널 보면 자꾸 네 안에 내가 보여서
이젠 내가 싫어
사랑이 잘 안 돼
떠올려 봐도
피부를 비비고 안아봐도 
입술을 맞춰도 참
생각대로 되지 않아
웃긴 것 같아
되돌려보려고 계속 모른 척해도
이제 와 우리가 어떻게
다시 사랑 같은 걸 하겠어
어디야
넌 어디야
집이야
난 택시야
집에 거의 다 와가니
Oh 미안해
뭐 어떤 게
그냥 다
들어가
나 지갑 거기 두고 왔어
Oh 있잖아
아니야
말해 봐
이제 더 사랑하지 않는 것 같아
아
사랑이 잘 안 돼
떠올려 봐도
피부를 비비고 안아봐도 
입술을 맞춰도 참
생각대로 되지 않아
웃긴 것 같아
되돌려보려고 서로 모른 척해도
이제 와 우리가 어떻게
다시 사랑 같은 걸 하겠어",화나요
30378155,이 지금,"이건 비밀이야 
아무에게도 고백하지 않았던
이야기를 들려주면
큰 눈으로 너는 묻지
How wow wow Whatever
나 실은 말이야
저기 아득한 미래로부터 날아왔어
쏟아질 듯이 빼곡한 별들 사이를 지나 
Fly fly fly
있지 그곳도 사실 바보들 투성이야
아니 매우 반짝이는 건 오히려 
Now now now
이 하루 이 지금 우리 
눈부셔 아름다워
이 불꽃놀이는 끝나지 않을 거야 
Ooh Whatever
흐린 날이면
거짓말처럼 무섭게 깜깜했지
새침데기 태양은 뜨겁기는커녕 
peacock 
Blue blue blue Whatever
매일매일
제멋대로인 바람결을 땋아서 만든
이 나침반이 가리킨 그곳에서 발견
Oh That's you you yes you 
있지 저런 건 그저 자그만 돌멩이야
빛이 나는 건 여기 있잖아
Life is cool cool cool
시간은 많아 이대로면 아마 
영원히 살 수 있지 않을까
안녕 나의 주인공 그래 너를 만나러 나
짜잔 우아하게 등장
바로 이 하루 이 지금 우리
눈부셔 아름다워
나는 확실히 알아 오늘의 불꽃놀이는 
끝나지 않을 거야 
우우우 우우우
우우우 우우우
더 놀라운 건 지금부터야",화나요
9944,언감생심,No lyric,화나요
5503059,상남자의 고백 (Feat. 볼빨간 사춘기),"나 지금 당장 그대에게 전할 
말이있어 집앞에 서있어 나와 
다 필요없고 짧디 짧게 말할게 
네 생각에 요즘 잠을 종종 설칩니다 
can't take my eyes off you 
i love you all day 
i can breathe Because of you 
계산은 없어 
그대에게 전한 내 고백은 
이렇게 끝냈어 다야 
다 필요없고 짧디 짧게 말해줘 
나와 함께 사계를 한번 겪읍시다 
can't take my eyes off you 
i love you all day 
i can breathe Because of you 
can't take my eyes off you 
i love you all day 
i can breathe Because of you 
아무말 못하고 서 있으면
내가 너무 창피하게 되잖아
can't take my eyes off you 
i love you all day 
i can breathe Because of you 
can't take my eyes off you
i love you all day
i can breathe Because
그대는 날 몰라도 한참을 몰라요
난 조금더 로맨틱한 고백을 원해요
그대여 꽃한송이라도
그대라면 나는 좋아요
다시 그대 맘을 전해줘요",화나요
5597131,상남자의 고백 (Feat. 볼빨간 사춘기),No lyric,화나요
8155475,초콜릿,"왠지 쌉쌀해 근데 또 달콤해
내가 지금 다크초콜릿을 먹고 있는지
곁에 있으면 녹잖아
말 한마디에 흐르잖아
난 네가 참 좋아
넌 나의 초콜릿 초콜릿 초콜릿
달콤한 나의 초콜릿 초콜릿 초콜릿
눈을 뗄 수가 없어 나만 가지고 싶어
웃는 네 얼굴 그 앞에 날들
넌 나의 초콜릿 초콜릿 초콜릿
달콤한 나의 초콜릿 초콜릿 초콜릿
하루 24시간 내겐 널 위한 시간
기다린 만큼 너로 채워줘
넌 나의 초콜릿 그대
꿈처럼 사라 질려 해
날 보고 웃어 눈 웃음은
녹아 녹아 녹잖아
너에게 닿을래 하는 것도 잠시
보면 볼수록 어찌나 아픈지
Do you feel now
오늘도 나 만나 만나
하고 싶던 게 할 수 없는 것이 돼버려
중독된 것처럼 자꾸 널 찾아
맘이 계속 그리 가잖아
왠지 쌉쌀해 근데 또 달콤해
내가 지금 다크초콜릿을 먹고 있는지
곁에 있으면 녹잖아
말 한마디에 흐르잖아
난 네가 참 좋아
넌 나의 초콜릿 초콜릿 초콜릿
달콤한 나의 초콜릿 초콜릿 초콜릿
눈을 뗄 수가 없어 나만 가지고 싶어
웃는 네 얼굴 그 앞에 날들
넌 나의 초콜릿 초콜릿 초콜릿
자꾸 바라보게 되는 너의 눈빛은
초콜릿 초콜릿 초콜릿
마치 손에 잡힐듯한 네 목소리
넌 나의 초콜릿
넌 나의 초콜릿 초콜릿 초콜릿
달콤한 나의 초콜릿 초콜릿 초콜릿
굳이 안 보려 해도
자꾸 손이 가고
다 필요 없고 그냥 자꾸만 찾게 돼
넌 나의 초콜릿 초콜릿 초콜릿
달콤한 나의 초콜릿 초콜릿 초콜릿
가까이 손에 닿을 듯 해
심장이 쿵 해
중독된 것처럼 자꾸 널 찾아
맘이 계속 그리 가잖아
넌 나의 초콜릿",화나요
8155476,싸운날,"햇빛이 쨍쨍한 맑은 날 또 싸워
이젠 더는 참지 못해 지겨워
결국 네 손을 뿌리쳐 돌아선 나
혹시나 하는 마음에 천천히 걸어
조금씩 주변을 서성거려 but finally
눈치 없이 벌써 집으로 돌아 간 너
너와 같이 맞췄던 내 폰을 들어
네게 전화를 걸어
이젠 너랑은 진짜 끝이야
너도 다른 남자들이랑 똑같아
못된 말만 골라 네게 전송해
사실은 나 지금 너네 집 앞이야
2hours later
넌 전화를 받지 않아
3hours later
나를 붙잡아 줬으면 해
결국 5minutes later
눈물 뚝뚝 흘리며 네게 전화를 걸어
We fight and scream
Break up and leave
늦은 밤 날 위해 꽃을 사다 온
로맨틱한 너도 한여름 밤에 설렘도
처음으로 돌릴 순 없어
자존심 버리고 벨을 눌러 but finally
눈치 없이 벌써 단잠에 빠져든 너
너와 같이 맞췄던 목걸일 뜯어
잠든 네 얼굴에 던져
이젠 너랑은 진짜 끝이야
너도 다른 남자들이랑 똑같아
못된 말만 골라 네게 전송해
사실은 나 지금 너네 집 앞이야
2hours later
넌 전화를 받지 않아
3hours later
나를 붙잡아 줬으면 해
결국 5minutes later
눈물 뚝뚝 흘리며 네게 전화를 걸어
We fight and scream
Break up and leave
늦은 밤 날 위해 꽃을 사다 온
로맨틱한 너도 한여름 밤에 설렘도
처음으로 돌릴 순 없어
되돌릴 순 없어
2 days later
3 days later
결국 5 days later
눈물 뚝뚝 흘리며
다시 돌아와 줬으면 해
We fight and scream
Break up and leave
늦은 밤 날 위해 꽃을 사다 온
로맨틱한 너도 한여름 밤에 설렘도
처음으로 돌리고 싶어",화나요
8155477,반지,"아무것도 내게 바라지 말아요
그대는 가만히 서 보고 있었잖아
내게 더 이상 그런 표정 짓지 말아요
난 너와 대화할 때마다 숨이 벅차
이 시간을 피하고 싶고
네 눈길이 내게 오는 건 더 더 싫어
내게 원한다고 한 건 너니까
내 손 가운데 있는 반지 너 줄게
Hater hater hater
Hello my yellow flavor
너 뭐래 그러지 말고 내 말 들어
자다가도 떡이 굴러 올 테니까
조급한 맘으로 보채지 말아요
그대는 나를 돌아보지 않았잖아
매력 없는 대화를 원하지 않아요
난 너만 생각하면 이젠 머리 아파
이 시간을 피하고 싶고
네 눈길이 내게 오는 건 더 더 싫어
내게 원한다고 한 건 너니까
내 손 가운데 있는 반지 너 줄게
Woo Sorry baby
넌 항상 말했어 
I'm your lady
Oh Honey 
그만할래 
your baby
가져가 줘 
your dirty diamond
이 시간을 피하고 싶고
네 눈길이 내게 오는 건 더 더 싫어
내게 원한다고 한 건 너니까
내 손 가운데 있는 반지 너 줄게 
Hater hater hater
Hello my yellow flavor
너 뭐래 그러지 말고 내 말 들어
자다가도 떡이 굴러 올 테니까",화나요
2600148,사랑의 펀치,\N,화나요
4299167,러브 펀치,"다시 사랑할거야 너 함께면  
어디든지 떠날거야 
지나간 그녀 얘긴 묻지마 
벌써 잊었어  No No No 
내 오랜 그녀 날 떠날 때 정말  
힘들었어 
다시는 누구도 만날 수 없다고  
내모든게 끝났다고 
어느날 저기 햇살처럼 다시 새로운  
날은 오고 
날 깨운 너의 미소 내겐 충격이야 
나는 다시 태어난 것 같아 
날 버린 그녀와는 
헤어지길 잘했어 날 이렇게  
사랑하게 됐으니까 
내 지나간 아픔 모두 안아준 너의  
입술에 
내 맘 전해도 괜찮을까 예 
보내주길 잘했지 널 모르고 살아  
갈 뻔 했으니깐 
난 운명을 믿을거야 널 위해  
아껴둔 사랑 
정말 사랑해 널 No No No 
내 지난 사랑 
그녀에게 미안하기도 해 
또다른 사랑에 빠지게 된 나를  
원망하며 비웃겠지 
어느 날 저기 햇살처럼 눈을  
멀게한 사랑인걸 
피할수 없는걸 이해해 주겠니 너를  
처음 만난 그때처럼 
나 이젠 떠날거야 
노을지는 바다에서 너함께인  
설레이는 이 마음과 
붉어진 내얼굴을 저 노을에 잠깐  
숨긴채 고백할께 
닫힌 내 맘을 열어준 고마운 사람 
좀 더 가까이서 너를 보게해줘 
깊은 니 눈속에 빠질거야 영원히 
헤어지길 잘했어 널 이렇게  
사랑하게 됐으니까 
내 지나간 아픔 모두 안아준 너의  
입술에 
내 맘 전해도 괜찮을까 예 
보내주길 잘했지 널 모르고 살아  
갈 뻔 했으니깐 
난 운명을 믿을거야 널 위해  
아껴둔 사랑 
정말 사랑해 널  No No No 
이제 No No No",화나요
